tree_id;tree_code;genus;species;dbh;ht;longitude;latitude
1;Val_01;Pinus;halepensis Mill.;292;14.5;-0.52486;39.77021
2;Val_02;Pinus;pinaster Aiton;470;24.9;-1.43679;39.48985
3;Val_03;Myrtus;communis L.;0;4;-0.58301;38.85486
4;Val_04;Olea;europaea L.;506;4.5;-0.67541;39.73106
5;Val_05;Ficus;macrophylla Desf.;643;13;-0.48353;38.34418
6;Val_06;Ficus;macrophylla Desf.;705;13;-0.48338;38.34426
7;Val_07;Ficus;macrophylla Desf.;390;14;-0.48346;38.34437
8;Val_08;Ficus;macrophylla Desf.;635;19;-0.48364;38.34429
9;Val_09;Pistacia;lentiscus L.;140;4;-0.43330;40.02492
10;Val_10;Ulmus;minor Mill.;690;17;-0.50705;39.87772
11;Val_11;Olea;europaea L.;672;7.6;-0.45990;39.77005
12;Val_12;Pinus;pinea L.;317;10.9;-0.32794;39.81600
13;Val_13;Pinus;halepensis Mill.;308;20.6;-0.89200;38.73738
14;Val_14;Celtis;australis L.;310;11.2;0.20180;40.45671
15;Val_15;Phytolacca;dioica L.;278;5;0.43119;40.50661
16;Val_16;Ficus;macrophylla Desf.;455;18;-0.03453;39.98830
17;Val_17;Olea;europaea L.;590;11;-0.03867;39.98934
18;Val_18;Arbutus;unedo L.;230;6.9;-0.80690;38.60809
19;Val_19;Ficus;macrophylla Desf.;1159;20.8;-0.48683;38.34126
20;Val_20;Pinus;pinea L.;420;16.6;-0.99108;38.53982
21;Val_21;Quercus;ilex L.;335;13;-0.62952;38.82199
22;Val_22;Quercus;ilex L.;255;14;-0.64897;38.82598
23;Val_23;Quercus;ilex L.;370;10;-0.68603;38.82640
24;Val_24;Quercus;ilex L.;300;14;-0.69318;38.81245
25;Val_25;Quercus;ilex L.;270;12;-0.69318;38.81245
26;Val_26;Quercus;ilex L.;360;11;-0.69318;38.81245
27;Val_27;Quercus;ilex L.;0;10;-0.68043;38.81490
28;Val_28;Quercus;ilex L.;310;12;-0.67246;38.81204
29;Val_29;Quercus;ilex L.;335;13;-0.67246;38.81204
30;Val_30;Quercus;ilex L.;425;11;-0.67246;38.81204
31;Val_31;Quercus;ilex L.;390;15;-0.67372;38.80545
32;Val_32;Quercus;ilex L.;320;11;-0.65766;38.81134
33;Val_33;Quercus;ilex L.;285;10;-0.62531;38.81019
34;Val_34;Quercus;ilex L.;0;11;-0.62751;38.81393
35;Val_35;Quercus;ilex L.;290;9;-0.63212;38.81303
36;Val_36;Quercus;ilex L.;290;10.5;-0.63520;38.80677
37;Val_37;Quercus;ilex L.;280;11;-0.63545;38.80664
38;Val_38;Quercus;ilex L.;0;10;-0.63714;38.79472
39;Val_39;Quercus;ilex L.;340;16;-0.66707;38.79072
40;Val_40;Quercus;ilex L.;299;11;-0.57800;38.81813
41;Val_41;Quercus;ilex L.;270;6.8;-0.58964;38.86003
42;Val_42;Quercus;ilex L.;289;9.8;-0.69158;38.81645
43;Val_43;Quercus;ilex L.;235;11.1;-0.63191;38.81276
44;Val_44;Quercus;ilex L.;240;6.9;-0.62894;38.82851
45;Val_45;Quercus;ilex L.;280;8.9;-0.67437;38.80566
46;Val_46;Pinus;halepensis Mill.;360;24;-0.64927;38.81698
47;Val_47;Pinus;pinea L.;392;18.6;-0.66352;38.80780
48;Val_48;Pinus;pinea L.;320;23;-0.58805;38.85627
49;Val_49;Pinus;halepensis Mill.;335;17;-0.70549;38.82350
50;Val_50;Celtis;australis L.;345;12.7;-0.57856;38.83708
51;Val_51;Celtis;australis L.;350;11;-0.64897;38.82598
52;Val_52;Pinus;halepensis Mill.;280;32;-0.75937;38.48026
53;Val_53;Quercus;ilex L.;170;11.2;-1.34858;39.54693
54;Val_54;Quercus;ilex L.;280;14.1;-1.34835;39.54698
55;Val_55;Quercus;ilex L.;330;12.7;-1.34319;39.54772
56;Val_56;Quercus;ilex L.;260;15.3;-1.34294;39.54778
57;Val_57;Quercus;ilex L.;200;12.4;-1.34310;39.54776
58;Val_58;Ficus;microcarpa L.;285;16;-0.47818;38.34615
59;Val_59;Citrus;� sinensis;235;2;-0.44297;39.12039
60;Val_60;Magnolia;grandiflora L.;281;13;-0.44264;39.12035
61;Val_61;Celtis;australis L.;211;14.4;-0.45405;39.12049
62;Val_62;Platanus;hispanica M�nchh.;352;21.3;-0.45403;39.11959
63;Val_63;Cupressus;sempervirens L.;245;15.3;-0.44899;39.10136
64;Val_64;Celtis;australis L.;225;12;-0.66508;38.82631
65;Val_65;Celtis;australis L.;292;9.6;-0.59246;38.85927
66;Val_66;Ficus;macrophylla Desf.;703;18.6;0.08299;40.05724
67;Val_67;Ceratonia;siliqua L.;728;8.8;-0.58131;38.81855
68;Val_68;Ceratonia;siliqua L.;735;5.9;-0.57356;38.82165
69;Val_69;Ceratonia;siliqua L.;402;7.4;-0.58099;38.84062
70;Val_70;Ceratonia;siliqua L.;525;7.1;-0.60013;38.84723
71;Val_71;Olea;europaea L.;345;3.6;-0.59745;38.82362
72;Val_72;Arbutus;unedo L.;210;7;-0.64006;38.81679
73;Val_73;Pistacia;lentiscus L.;150;4;-0.67694;38.82464
74;Val_74;Taxus;baccata L.;225;6.7;-0.62717;38.82806
75;Val_75;Cedrus;atlantica (Endl.);262;16;-0.60875;38.82890
76;Val_76;Cupressus;sempervirens L.;260;12;-0.62088;38.80469
77;Val_77;Acer;negundo L.;360;15;-0.60282;38.81377
78;Val_78;Magnolia;grandiflora L.;260;14.2;-0.58748;38.83606
79;Val_79;Cupressus;sempervirens L.;243;12.2;-0.59240;38.84036
80;Val_80;Cupressus;sempervirens L.;240;11.4;-0.59259;38.84031
81;Val_81;Gleditsia;triacanthos L.;322;23.1;-0.60853;38.82914
82;Val_82;Maclura;pomifera (;348;12;-0.60847;38.82921
83;Val_83;Washingtonia;robusta H.;0;17.6;-0.60525;38.82175
84;Val_84;Washingtonia;robusta H.;0;19.1;-0.60522;38.82166
85;Val_85;Phoenix;dactylifera L.;0;12;-0.62085;38.80559
86;Val_86;Pinus;pinea L.;240;22.9;-0.54251;39.54310
87;Val_87;Pinus;pinea L.;280;22.8;-0.54250;39.54298
88;Val_88;Pinus;pinea L.;290;23.5;-0.54273;39.54318
89;Val_89;Olea;europaea L.;515;3;-0.21782;39.82178
90;Val_90;Phoenix;dactylifera L.;125;11;-0.23433;39.82017
91;Val_91;Olea;europaea L.;0;7;-0.23292;39.81824
92;Val_92;Schinus;molle L.;376;10;-0.23443;39.81136
93;Val_93;Pittosporum;tobira (Thunb.);0;3;-0.23409;39.82248
94;Val_94;Pinus;halepensis Mill.;500;25.6;-0.88352;38.73865
95;Val_95;Ulmus;minor Mill.;290;11.6;-0.06569;40.35808
96;Val_96;Quercus;ilex L.;220;10;-0.89554;38.72572
97;Val_97;Ficus;microcarpa L.;267;13;-0.47837;38.34622
98;Val_98;Pinus;halepensis Mill.;427;19;-0.40202;39.66846
99;Val_99;Ulmus;minor Mill.;333;14;-0.48469;38.34331
100;Val_100;Pinus;pinea L.;302;11;0.46174;40.47642
101;Val_101;Ficus;microcarpa L.;291;16;-0.49814;38.34166
102;Val_102;Ficus;macrophylla Desf.;1469;16.6;-0.49990;38.34094
103;Val_103;Pinus;pinea L.;290;20;-0.92142;38.58547
104;Val_104;Cedrus;atlantica (Endl.);200;15;-0.87359;38.74771
105;Val_105;Cedrus;atlantica (Endl.);150;13;-0.87356;38.74761
106;Val_106;Populus;alba L.;295;19;-0.88538;38.61310
107;Val_107;Quercus;ilex L.;320;15;-0.99933;38.54910
108;Val_108;Salix;babylonica L.;390;23;-0.86235;38.61927
109;Val_109;Ulmus;minor Mill.;325;19;-0.85348;38.62593
110;Val_110;Ulmus;minor Mill.;317;8.6;-0.93573;38.64177
111;Val_111;Pinus;halepensis Mill.;355;25;-0.94145;38.64046
112;Val_112;Pinus;halepensis Mill.;350;29.1;-0.87389;38.64333
113;Val_113;Pinus;halepensis Mill.;358;30.7;-0.87411;38.64323
114;Val_114;Ceratonia;siliqua L.;942;7.9;-0.10052;38.60164
115;Val_115;Ceratonia;siliqua L.;465;9;-0.10616;38.57803
116;Val_116;Ceratonia;siliqua L.;700;8;-0.10996;38.57257
117;Val_117;Ceratonia;siliqua L.;500;7.1;-0.10978;38.57261
118;Val_118;Ceratonia;siliqua L.;470;8;-0.10955;38.57262
119;Val_119;Ceratonia;siliqua L.;420;11.3;-0.10309;38.57986
120;Val_120;Ceratonia;siliqua L.;600;7;-0.10825;38.59644
121;Val_121;Ceratonia;siliqua L.;250;6;-0.10099;38.57903
122;Val_122;Ceratonia;siliqua L.;361;13;-0.08073;38.57687
123;Val_123;Araucaria;heterophylla (Salisbury);280;28;-0.09945;38.57994
124;Val_124;Araucaria;heterophylla (Salisbury);200;28;-0.09955;38.57997
125;Val_125;Cupressus;sempervirens L.;125;12;-0.10147;38.57894
126;Val_126;Olea;europaea L.;320;6;-0.10471;38.57674
127;Val_127;Olea;europaea L.;210;6;-0.10466;38.57668
128;Val_128;Olea;europaea L.;260;7;-0.10462;38.57655
129;Val_129;Olea;europaea L.;290;8;-0.10460;38.57648
130;Val_130;Olea;europaea L.;400;7;-0.10365;38.60161
131;Val_131;Olea;europaea L.;280;7;-0.09896;38.57946
132;Val_132;Olea;europaea L.;290;6;-0.09579;38.57916
133;Val_133;Ulmus;minor Mill.;213;12;-0.09671;38.57205
134;Val_134;Pinus;pinea L.;200;10;-0.10837;38.57625
135;Val_135;Eucalyptus;gomphocephala A.;280;12;-0.07883;38.57203
136;Val_136;Arbutus;unedo L.;78;4.2;0.37981;40.53187
137;Val_137;Celtis;australis L.;253;15;0.47435;40.46913
138;Val_138;Celtis;australis L.;212;15;0.48871;40.49294
139;Val_139;Ceratonia;siliqua L.;475;10;0.39613;40.51978
140;Val_140;Ceratonia;siliqua L.;510;7;0.37704;40.51603
141;Val_141;Ceratonia;siliqua L.;420;10;0.44008;40.45559
142;Val_142;Eucalyptus;camaldulensis Dehnh.;184;19;0.47011;40.46713
143;Val_143;Ficus;carica L.;0;7;0.43701;40.57354
144;Val_144;Fraxinus;angustifolia Vahl;0;12;0.50672;40.52537
145;Val_145;Juniperus;oxycedrus L.;92;9.5;0.37140;40.51857
146;Val_146;Juniperus;oxycedrus L.;106;5.5;0.37149;40.51861
147;Val_147;Juniperus;oxycedrus L.;117;8.5;0.39087;40.52835
148;Val_148;Olea;europaea L.;330;6;0.45379;40.46512
149;Val_149;Olea;europaea L.;605;4;0.45263;40.45788
150;Val_150;Olea;europaea L.;482;4.5;0.47686;40.47858
151;Val_151;Olea;europaea L.;483;5.5;0.43049;40.50488
152;Val_152;Olea;europaea L.;330;4;0.44091;40.51375
153;Val_153;Olea;europaea L.;256;8;0.42674;40.51322
154;Val_154;Olea;europaea L.;360;5.5;0.44296;40.46210
155;Val_155;Olea;europaea L.;360;5.5;0.44327;40.46209
156;Val_156;Phoenix;dactylifera L.;185;14.2;0.50712;40.52023
157;Val_157;Phoenix;dactylifera L.;213;13;0.47263;40.46741
158;Val_158;Phoenix;dactylifera L.;212;12;0.47267;40.46739
159;Val_159;Phoenix;dactylifera L.;170;13.5;0.47153;40.46944
160;Val_160;Phoenix;dactylifera L.;210;12.5;0.47151;40.46979
161;Val_161;Phoenix;dactylifera L.;210;11;0.47166;40.46981
162;Val_162;Phoenix;dactylifera L.;203;10.5;0.47169;40.46964
163;Val_163;Pinus;halepensis Mill.;216;14;0.47017;40.46727
164;Val_164;Pinus;halepensis Mill.;246;14;0.47017;40.46727
165;Val_165;Pinus;halepensis Mill.;254;24;0.48381;40.52404
166;Val_166;Pinus;halepensis Mill.;325;18;0.48334;40.52387
167;Val_167;Pinus;halepensis Mill.;234;21;0.37221;40.51790
168;Val_168;Pinus;halepensis Mill.;219;13;0.51086;40.52325
169;Val_169;Pinus;nigra J.;117;12.5;0.38003;40.52965
170;Val_170;Pinus;pinea L.;206;16;0.38024;40.51042
171;Val_171;Pinus;pinea L.;247;11;0.43639;40.57185
172;Val_172;Pinus;pinea L.;278;11;0.46189;40.47637
173;Val_173;Pinus;pinea L.;210;16;0.44721;40.49118
174;Val_174;Pinus;pinea L.;265;16;0.44731;40.49112
175;Val_175;Prunus;dulcis (Mill.);149;5;0.44297;40.46262
176;Val_176;Quercus;faginea Lam.;220;10.5;0.37350;40.49429
177;Val_177;Quercus;faginea Lam.;177;15;0.40337;40.48170
178;Val_178;Quercus;petraea (Matt.);0;5;0.40130;40.48315
179;Val_179;Quercus;faginea Lam.;166;13.5;0.40421;40.48107
180;Val_180;Quercus;ilex L.;299;12;0.43714;40.57836
181;Val_181;Quercus;ilex L.;0;10;0.42842;40.58089
182;Val_182;Quercus;ilex L.;209;11;0.44109;40.45639
183;Val_183;Quercus;ilex L.;225;11.5;0.37942;40.52990
184;Val_184;Ulmus;minor Mill.;251;11;0.43121;40.50629
185;Val_185;Washingtonia;robusta H.;173;17;0.47185;40.46945
186;Val_186;Washingtonia;robusta H.;171;15;0.47201;40.46947
187;Val_187;Quercus;ilex L.;270;16.4;-0.49155;39.41821
188;Val_188;Quercus;faginea Lam.;297;12.3;-1.36657;40.05676
189;Val_189;Quercus;faginea Lam.;350;14;-1.36107;40.03461
190;Val_190;Quercus;coccifera L.;193;7.9;-1.35390;40.04013
191;Val_191;Juniperus;thurifera L.;428;12;-1.34119;40.05451
192;Val_192;Populus;alba L.;647;20.5;-1.34909;40.03179
193;Val_193;Celtis;australis L.;577;23.5;-0.20610;38.91225
194;Val_194;Quercus;ilex L.;210;8.9;-0.66885;38.76728
195;Val_195;Cycas;revoluta Thunb.;146;4.2;-0.60308;38.82054
196;Val_196;Ceratonia;siliqua L.;0;4.5;-0.61789;38.80392
197;Val_197;Quercus;ilex L.;335;12.7;-0.44977;39.59385
198;Val_198;Eucalyptus;globulus Labill.;360;12.6;-0.53113;39.70241
199;Val_199;Ficus;carica L.;168;6.5;-0.53051;39.70036
200;Val_200;Pinus;pinea L.;205;10.9;-0.32794;39.81570
201;Val_201;Quercus;suber L.;205;9.9;-0.32781;39.81585
202;Val_202;Arbutus;unedo L.;89;6.5;-0.32792;39.81539
203;Val_203;Arbutus;unedo L.;86;5.7;-0.32783;39.81524
204;Val_204;Tilia;platyphyllos Scop.;256;8.5;-0.43839;39.82039
205;Val_205;Pinus;halepensis Mill.;218;17.7;-0.42550;39.82129
206;Val_206;Ceratonia;siliqua L.;475;6.3;-0.42287;39.82211
207;Val_207;Ceratonia;siliqua L.;330;7;-0.37782;39.81526
208;Val_208;Pinus;pinea L.;433;11;-0.32066;39.81645
209;Val_209;Juniperus;thurifera L.;360;11;-1.34612;40.07540
210;Val_210;Quercus;ilex L.;390;12;-1.36362;40.01822
211;Val_211;Quercus;ilex L.;300;16;-1.36365;40.01749
212;Val_212;Quercus;ilex L.;215;17.5;-0.91768;39.47282
213;Val_213;Ulmus;minor Mill.;298;21.4;0.18268;40.46665
214;Val_214;Morus;kagayamae Koidzumi;331;12.8;-0.40359;39.15757
215;Val_215;Juniperus;thurifera L.;400;10;-1.38456;40.08317
216;Val_216;Juniperus;thurifera L.;380;10;-1.35646;40.04841
217;Val_217;Populus;nigra L.;474;28.8;0.07694;40.25208
218;Val_218;Bougainvillea;glabra Choisy;110;3.3;-0.53196;38.35501
219;Val_219;Pinus;halepensis Mill.;325;14.2;-1.34628;39.55874
220;Val_220;Pinus;nigra J.;140;9.3;-1.33689;39.59053
221;Val_221;Pinus;halepensis Mill.;290;15.8;-1.41117;39.58804
222;Val_222;Pinus;halepensis Mill.;490;13.5;-1.38219;39.57789
223;Val_223;Pinus;pinea L.;200;11.5;-1.35450;39.55846
224;Val_224;Pinus;halepensis Mill.;400;9.2;-1.34419;39.56840
225;Val_225;Pinus;halepensis Mill.;300;5;-1.38413;39.60615
226;Val_226;Juniperus;thurifera L.;290;4.3;-1.35828;39.56442
227;Val_227;Juniperus;thurifera L.;90;3.7;-1.35441;39.56469
228;Val_228;Juniperus;thurifera L.;140;3.6;-1.35324;39.56483
229;Val_229;Juniperus;thurifera L.;85;3.7;-1.35442;39.56291
230;Val_230;Juniperus;thurifera L.;0;4.1;-1.33644;39.58207
231;Val_231;Juniperus;thurifera L.;100;4.9;-1.35664;39.57420
232;Val_232;Quercus;ilex L.;285;11.7;-1.40483;39.58433
233;Val_233;Quercus;ilex L.;340;13.4;-1.35249;39.56072
234;Val_234;Quercus;ilex L.;310;10.8;-1.35040;39.60149
235;Val_235;Quercus;ilex L.;360;11.4;-1.35063;39.60067
236;Val_236;Quercus;ilex L.;290;14.4;-1.34360;39.55017
237;Val_237;Quercus;faginea Lam.;90;8.9;-1.36419;39.58465
238;Val_238;Tilia;platyphyllos Scop.;113;8.9;-1.36311;39.58344
239;Val_239;Ceratonia;siliqua L.;0;7.5;-0.58195;38.81675
240;Val_240;Quercus;ilex L.;240;7;-0.54018;39.56507
241;Val_241;Ceratonia;siliqua L.;470;8;-0.52471;39.56840
242;Val_242;Chamaerops;humilis L.;0;4.5;-0.53233;39.56485
243;Val_243;Pistacia;lentiscus L.;0;2.5;-0.51019;39.56871
244;Val_244;Sophora;japonica L.;0;12;-0.53353;39.56544
245;Val_245;Washingtonia;filifera (Linden;200;13;-0.54076;39.56947
246;Val_246;Tilia;platyphyllos Scop.;150;5.3;-1.36069;39.57225
247;Val_247;Juglans;regia L.;210;11.4;-1.36597;39.59211
248;Val_248;Prunus;dulcis (Mill.);180;6.9;-1.35270;39.56443
249;Val_249;Quercus;ilex L.;205;12;-1.36603;40.05313
250;Val_250;Quercus;ilex L.;240;13;-1.36622;40.05326
251;Val_251;Quercus;ilex L.;220;10;-1.36622;40.05359
252;Val_252;Ulmus;minor Mill.;220;12;-0.09673;38.57205
253;Val_253;Ulmus;minor Mill.;240;12;-0.09683;38.57206
254;Val_254;Ulmus;minor Mill.;222;12;-0.09682;38.57208
255;Val_255;Pinus;halepensis Mill.;300;13;-0.07307;38.56139
256;Val_256;Olea;europaea L.;507;7;-0.08059;38.58264
257;Val_257;Phytolacca;dioica L.;612;6;-0.06631;38.57345
258;Val_258;Ceratonia;siliqua L.;513;6;-0.10492;38.60124
259;Val_259;Ceratonia;siliqua L.;575;7;-0.08025;38.57391
260;Val_260;Ficus;elastica Roxb.;245;14;-0.10061;38.57864
261;Val_261;Phoenix;dactylifera L.;92;16;-0.08653;38.57010
262;Val_262;Phoenix;dactylifera L.;90;14;-0.08645;38.57015
263;Val_263;Phoenix;dactylifera L.;86;12;-0.08640;38.57018
264;Val_264;Celtis;australis L.;340;13.5;-0.09019;38.56743
265;Val_265;Ceratonia;siliqua L.;455;6;-0.08795;38.56761
266;Val_266;Pinus;pinea L.;323;10;-0.09070;38.56911
267;Val_267;Quercus;ilex L.;250;11;-0.09733;38.57283
268;Val_268;Ulmus;minor Mill.;182;8.2;-0.65482;40.02133
269;Val_269;Myrtus;communis L.;423;7.8;-0.55603;38.92330
270;Val_270;Populus;alba L.;380;16;-1.34932;40.03157
271;Val_271;Pinus;nigra J.;250;9;-1.34231;40.05871
272;Val_272;Ceratonia;siliqua L.;240;8.9;-0.76031;38.47989
273;Val_273;Pinus;halepensis Mill.;350;20.2;-0.76064;38.47976
274;Val_274;Platanus;hispanica M�nchh.;360;26;-0.77395;38.47769
275;Val_275;Prunus;dulcis (Mill.);210;5.7;-0.85671;38.74993
276;Val_276;Celtis;australis L.;152;8.8;-0.39072;39.42242
277;Val_277;Tilia;platyphyllos Scop.;228;12.1;-0.59735;38.81405
278;Val_278;Washingtonia;filifera (Linden;262;10.3;-0.60834;38.82788
279;Val_279;Phoenix;dactylifera L.;118;8.1;-0.60715;38.82912
280;Val_280;Phoenix;dactylifera L.;121;8.1;-0.60723;38.82923
281;Val_281;Pinus;pinea L.;196;17.3;-0.67606;38.81137
282;Val_282;Pinus;halepensis Mill.;278;13.8;-0.67275;38.82787
283;Val_283;Pinus;halepensis Mill.;251;10.8;-0.70047;38.80471
284;Val_284;Cupressus;sempervirens L.;334;12.9;-0.64215;38.81979
285;Val_285;Olea;europaea L.;359;3;-0.68440;38.81573
286;Val_286;Celtis;australis L.;346;9.2;-0.59073;38.85820
287;Val_287;Olea;europaea L.;460;4.5;-0.62896;39.70264
288;Val_288;Ficus;macrophylla Desf.;1032;26.6;-0.48504;38.34314
289;Val_289;Ficus;macrophylla Desf.;1065;25.3;-0.48507;38.34351
290;Val_290;Ficus;macrophylla Desf.;760;23;-0.48488;38.34363
291;Val_291;Ficus;macrophylla Desf.;640;19;-0.48527;38.34354
292;Val_292;Phoenix;dactylifera L.;150;13.5;-0.77166;38.48304
293;Val_293;Pinus;halepensis Mill.;330;13;-1.34691;39.61176
294;Val_294;Pinus;pinaster Aiton;220;10;-1.35396;39.60785
295;Val_295;Pinus;halepensis Mill.;360;13.4;-1.33047;39.57489
296;Val_296;Pinus;halepensis Mill.;230;9.5;-1.36182;39.55036
297;Val_297;Pinus;halepensis Mill.;200;9;-1.36162;39.55048
298;Val_298;Grevillea;robusta A.;105;19;-0.48641;38.34177
299;Val_299;Grevillea;robusta A.;375;18;-0.48629;38.34173
300;Val_300;Ficus;macrophylla Desf.;760;16;-0.48792;38.33994
301;Val_301;Ficus;microcarpa L.;375;18;-0.48687;38.34102
302;Val_302;Ficus;macrophylla Desf.;790;20;-0.48700;38.34084
303;Val_303;Ficus;macrophylla Desf.;630;20;-0.48715;38.34091
304;Val_304;Ficus;microcarpa L.;310;20;-0.48712;38.34071
305;Val_305;Ficus;macrophylla Desf.;700;20;-0.48727;38.34077
306;Val_306;Ficus;microcarpa L.;310;21;-0.48719;38.34060
307;Val_307;Ficus;microcarpa L.;208;21;-0.48726;38.34051
308;Val_308;Ficus;microcarpa L.;310;21;-0.48730;38.34047
309;Val_309;Ficus;microcarpa L.;213;14;-0.48750;38.34051
310;Val_310;Ficus;microcarpa L.;227;18;-0.48767;38.34028
311;Val_311;Ficus;microcarpa L.;223;15;-0.48760;38.34013
312;Val_312;Ficus;microcarpa L.;168;13;-0.48779;38.34014
313;Val_313;Olea;europaea L.;310;5.5;-0.48965;38.33873
314;Val_314;Olea;europaea L.;298;5.5;-0.48971;38.33875
315;Val_315;Olea;europaea L.;170;5.5;-0.48972;38.33881
316;Val_316;Euphorbia;ledienii A.;72;6.5;-0.49027;38.33856
317;Val_317;Ulmus;minor Mill.;250;13;-0.48470;38.34323
318;Val_318;Ulmus;minor Mill.;365;12;-0.48474;38.34341
319;Val_319;Ulmus;minor Mill.;290;9;-0.48479;38.34351
320;Val_320;Ulmus;minor Mill.;324;14;-0.48520;38.34330
321;Val_321;Bougainvillea;glabra Choisy;138;3.3;-0.53207;38.35488
322;Val_322;Ficus;microcarpa L.;212;13;-0.48217;38.35341
323;Val_323;Pinus;halepensis Mill.;320;26;-0.50436;39.85963
324;Val_324;Quercus;faginea Lam.;150;10;-0.50393;39.86753
325;Val_325;Pinus;halepensis Mill.;250;14;-0.50400;39.86753
326;Val_326;Olea;europaea L.;280;8;-0.47987;39.82031
327;Val_327;Olea;europaea L.;300;12;-0.48929;39.84715
328;Val_328;Arbutus;unedo L.;137;6;-0.46842;39.76791
329;Val_329;Ceratonia;siliqua L.;430;8.6;0.08017;38.77367
330;Val_330;Ceratonia;siliqua L.;460;8.5;0.07715;38.78642
331;Val_331;Quercus;ilex L.;160;5;0.08643;38.76941
332;Val_332;Quercus;ilex L.;49;5;0.08646;38.76945
333;Val_333;Quercus;ilex L.;45;5;0.08645;38.76940
334;Val_334;Quercus;ilex L.;84;5;0.08632;38.76943
335;Val_335;Quercus;ilex L.;80;5;0.08633;38.76930
336;Val_336;Quercus;ilex L.;120;8.3;0.08664;38.76912
337;Val_337;Pinus;pinea L.;290;24.5;-0.54299;39.54317
338;Val_338;Pinus;pinea L.;182;20.6;-0.54308;39.54335
339;Val_339;Pinus;pinea L.;210;16.6;-0.54314;39.54339
340;Val_340;Pinus;pinea L.;260;20.7;-0.54334;39.54345
341;Val_341;Pinus;pinea L.;205;15.3;-0.54345;39.54333
342;Val_342;Pinus;pinea L.;240;19;-0.54256;39.54213
343;Val_343;Pinus;pinea L.;218;19;-0.54247;39.54214
344;Val_344;Tilia;cordata Miller;172;10.6;-0.57909;39.54769
345;Val_345;Pinus;halepensis Mill.;220;19.6;-0.58069;39.54821
346;Val_346;Pinus;halepensis Mill.;178;20.5;-0.58076;39.54823
347;Val_347;Pinus;halepensis Mill.;222;19.1;-0.58082;39.54825
348;Val_348;Casuarina;equisetifolia J.R.;335;23.8;-0.58372;39.48440
349;Val_349;Ulmus;minor Mill.;265;23.7;-0.88061;38.62857
350;Val_350;Ulmus;minor Mill.;230;6.1;-0.88070;38.62852
351;Val_351;Ulmus;minor Mill.;205;16.3;-0.87029;38.64569
352;Val_352;Pinus;halepensis Mill.;290;12.3;-1.33300;39.57329
353;Val_353;Quercus;ilex L.;330;12;-1.39979;39.56871
354;Val_354;Quercus;ilex L.;240;10.2;-1.37586;39.61402
355;Val_355;Cupressus;sempervirens L.;286;13.3;-0.87798;38.62130
356;Val_356;Prunus;dulcis (Mill.);233;10;-0.97302;38.52809
357;Val_357;Quercus;ilex L.;330;18.7;-0.88306;38.64474
358;Val_358;Populus;alba L.;230;16.2;-0.99100;38.55337
359;Val_359;Populus;alba L.;275;18.5;-0.93792;38.67317
360;Val_360;Prunus;dulcis (Mill.);180;7.4;-0.92292;38.61593
361;Val_361;Ulmus;minor Mill.;310;16.5;-0.93787;38.64055
362;Val_362;Populus;nigra L.;198;19.6;-0.88476;38.61883
363;Val_363;Ceratonia;siliqua L.;579;6;-0.61424;39.66208
364;Val_364;Populus;alba L.;283;4;-0.55290;40.03688
365;Val_365;Pinus;canariensis C.;250;28.5;-0.56559;39.54714
366;Val_366;Populus;nigra L.;573;27.3;-0.58769;39.55702
367;Val_367;Pinus;pinea L.;330;18;-0.60322;39.65100
368;Val_368;Ceratonia;siliqua L.;0;4;-0.63702;39.72094
369;Val_369;Olea;europaea L.;500;4.5;-0.59528;39.66916
370;Val_370;Araucaria;heterophylla (Salisbury);173;25;-0.59493;39.62735
371;Val_371;Ulmus;minor Mill.;250;25;-0.57553;39.65277
372;Val_372;Ceratonia;siliqua L.;580;6;-0.69575;39.65721
373;Val_373;Pinus;pinea L.;344;22.4;-0.57681;39.65109
374;Val_374;Cupressus;sempervirens L.;220;18.7;-0.57638;39.65183
375;Val_375;Pinus;halepensis Mill.;294;28.8;-0.87443;38.64318
376;Val_376;Cupressus;sempervirens L.;260;16.7;-0.86175;38.63000
377;Val_377;Morus;alba L.;243;18.5;-0.95537;38.76937
378;Val_378;Albizia;julibrissin Willd.;273;18.2;-0.95291;38.76545
379;Val_379;Populus;alba L.;253;18.5;-0.85248;38.62914
380;Val_380;Populus;alba L.;213;20.4;-0.86436;38.63260
381;Val_381;Populus;alba L.;191;18.2;-0.93237;38.62573
382;Val_382;Populus;alba L.;228;20.2;-0.95492;38.77011
383;Val_383;Pinus;halepensis Mill.;272;22.3;-0.86719;38.63129
384;Val_384;Pinus;halepensis Mill.;254;18;-0.86711;38.63103
385;Val_385;Pinus;halepensis Mill.;248;21;-0.86703;38.63097
386;Val_386;Platanus;hispanica M�nchh.;226;13;-0.86722;38.63116
387;Val_387;Platanus;hispanica M�nchh.;244;12.6;-0.86662;38.63105
388;Val_388;Platanus;hispanica M�nchh.;172;22;-0.86671;38.63120
389;Val_389;Pittosporum;tobira (Thunb.);61;5.3;-0.86699;38.63108
390;Val_390;Pittosporum;tobira (Thunb.);40;3.8;-0.86712;38.63118
391;Val_391;Pittosporum;tobira (Thunb.);40;3.8;-0.86681;38.63126
392;Val_392;Populus;alba L.;401;24.4;-0.86699;38.63081
393;Val_393;Pinus;halepensis Mill.;308;32.4;-0.86797;38.58996
394;Val_394;Pinus;halepensis Mill.;390;20;-0.92187;38.59420
